order_id,experiment,variant,enrolled_at
ORD-001361,exp1_login_modal,variant_b,2024-06-11T17:52:17
ORD-001363,exp1_login_modal,variant_b,2024-03-10T03:32:01
ORD-001365,exp1_login_modal,control,2024-04-05T00:29:46
ORD-001368,exp1_login_modal,control,2024-05-01T00:28:28
ORD-001369,exp1_login_modal,control,2024-02-09T05:04:12
ORD-001373,exp1_login_modal,variant_b,2024-04-05T10:27:39
ORD-001374,exp1_login_modal,variant_b,2024-05-11T01:50:33
ORD-001375,exp1_login_modal,variant_b,2024-06-14T21:33:59
ORD-001377,exp1_login_modal,control,2024-03-03T05:33:28
ORD-001380,exp1_login_modal,control,2024-05-08T09:36:06
ORD-001381,exp1_login_modal,variant_b,2024-06-17T17:33:13
ORD-001383,exp1_login_modal,control,2024-05-15T03:24:05
ORD-001384,exp1_login_modal,variant_b,2024-04-21T04:13:24
ORD-001388,exp1_login_modal,control,2024-01-10T05:30:43
ORD-001393,exp1_login_modal,variant_b,2024-03-01T20:19:50
ORD-001395,exp1_login_modal,control,2024-06-16T12:31:08
ORD-001399,exp1_login_modal,control,2024-03-30T19:20:39
ORD-001403,exp1_login_modal,variant_b,2024-01-30T02:52:29
ORD-001412,exp1_login_modal,control,2024-02-18T21:30:38
ORD-001414,exp1_login_modal,variant_b,2024-03-23T02:42:44
ORD-001415,exp1_login_modal,control,2024-01-11T20:37:52
ORD-001417,exp1_login_modal,variant_b,2024-03-11T11:41:36
ORD-001429,exp1_login_modal,control,2024-05-15T15:09:46
ORD-001432,exp1_login_modal,control,2024-05-02T00:04:22
ORD-001435,exp1_login_modal,control,2024-06-09T13:01:15
ORD-001438,exp1_login_modal,control,2024-06-25T02:12:10
ORD-001441,exp1_login_modal,variant_b,2024-01-23T18:53:35
ORD-001442,exp1_login_modal,variant_b,2024-01-24T00:18:27
ORD-001444,exp1_login_modal,control,2024-06-15T06:49:23
ORD-001448,exp1_login_modal,control,2024-04-01T01:08:48
ORD-001449,exp1_login_modal,variant_b,2024-05-17T13:37:51
ORD-001454,exp1_login_modal,control,2024-02-04T19:56:06
ORD-001455,exp1_login_modal,control,2024-01-18T09:47:23
ORD-001460,exp1_login_modal,control,2024-01-11T08:02:00
ORD-001464,exp1_login_modal,control,2024-01-19T04:06:16
ORD-001470,exp1_login_modal,variant_b,2024-01-30T20:38:44
ORD-001473,exp1_login_modal,control,2024-01-26T02:40:32
ORD-001480,exp1_login_modal,variant_b,2024-06-10T13:38:50
ORD-001482,exp1_login_modal,variant_b,2024-06-06T11:30:27
ORD-001484,exp1_login_modal,variant_b,2024-06-29T17:13:31
ORD-001487,exp1_login_modal,variant_b,2024-04-11T13:47:08
ORD-001492,exp1_login_modal,variant_b,2024-06-12T16:14:40
ORD-001497,exp1_login_modal,variant_b,2024-01-03T14:00:14
ORD-001498,exp1_login_modal,control,2024-05-20T22:59:32
ORD-001499,exp1_login_modal,variant_b,2024-06-05T05:53:51
ORD-001500,exp1_login_modal,variant_b,2024-06-15T19:17:10
ORD-001506,exp1_login_modal,variant_b,2024-06-13T18:50:18
ORD-001507,exp1_login_modal,variant_b,2024-04-04T15:53:54
ORD-001509,exp1_login_modal,variant_b,2024-04-21T22:14:03
ORD-001512,exp1_login_modal,control,2024-02-15T01:40:44
ORD-001517,exp1_login_modal,variant_b,2024-01-26T01:38:00
ORD-001518,exp1_login_modal,control,2024-02-28T23:07:13
ORD-001521,exp1_login_modal,control,2024-04-29T22:03:06
ORD-001527,exp1_login_modal,variant_b,2024-05-02T07:40:06
ORD-001532,exp1_login_modal,control,2024-04-08T01:34:35
ORD-001537,exp1_login_modal,variant_b,2024-01-14T12:16:18
ORD-001542,exp1_login_modal,control,2024-06-09T14:06:57
ORD-001543,exp1_login_modal,control,2024-05-05T00:41:42
ORD-001545,exp1_login_modal,control,2024-06-20T01:38:22
ORD-001551,exp1_login_modal,control,2024-05-01T17:58:58
ORD-001559,exp1_login_modal,control,2024-05-18T04:29:05
ORD-001566,exp1_login_modal,control,2024-04-01T21:59:48
ORD-001568,exp1_login_modal,variant_b,2024-04-21T00:37:00
ORD-001569,exp1_login_modal,variant_b,2024-04-04T08:34:37
ORD-001570,exp1_login_modal,control,2024-06-21T15:18:24
ORD-001571,exp1_login_modal,variant_b,2024-03-08T16:49:18
ORD-001572,exp1_login_modal,variant_b,2024-06-23T19:38:34
ORD-001577,exp1_login_modal,variant_b,2024-05-22T21:36:07
ORD-001583,exp1_login_modal,control,2024-03-27T06:15:33
ORD-001585,exp1_login_modal,control,2024-03-21T13:44:38
ORD-001586,exp1_login_modal,control,2024-04-15T04:52:27
ORD-001588,exp1_login_modal,variant_b,2024-02-05T05:39:17
ORD-001589,exp1_login_modal,variant_b,2024-06-22T09:43:58
ORD-001592,exp1_login_modal,control,2024-02-22T06:58:15
ORD-001610,exp1_login_modal,control,2024-06-24T01:02:17
ORD-001611,exp1_login_modal,variant_b,2024-05-28T01:20:44
ORD-001616,exp1_login_modal,variant_b,2024-05-24T07:18:14
ORD-001621,exp1_login_modal,control,2024-06-17T22:06:12
ORD-001622,exp1_login_modal,control,2024-04-19T17:44:39
ORD-001623,exp1_login_modal,control,2024-06-15T02:49:15
ORD-001627,exp1_login_modal,variant_b,2024-02-23T05:05:54
ORD-001629,exp1_login_modal,control,2024-04-13T09:12:42
ORD-001631,exp1_login_modal,control,2024-02-08T05:30:44
ORD-001633,exp1_login_modal,control,2024-06-12T05:02:57
ORD-001635,exp1_login_modal,variant_b,2024-04-30T07:23:21
ORD-001636,exp1_login_modal,control,2024-06-27T00:11:55
ORD-001641,exp1_login_modal,control,2024-01-03T01:25:48
ORD-001650,exp1_login_modal,variant_b,2024-04-01T04:08:21
ORD-001653,exp1_login_modal,control,2024-03-07T18:17:57
ORD-001658,exp1_login_modal,control,2024-06-27T15:17:40
ORD-001661,exp1_login_modal,variant_b,2024-03-10T11:52:21
ORD-001663,exp1_login_modal,variant_b,2024-02-08T15:58:47
ORD-001671,exp1_login_modal,control,2024-04-13T09:53:05
ORD-001672,exp1_login_modal,variant_b,2024-06-27T20:14:04
ORD-001677,exp1_login_modal,control,2024-03-13T16:12:23
ORD-001680,exp1_login_modal,control,2024-02-10T05:37:12
ORD-001683,exp1_login_modal,control,2024-02-27T07:01:24
ORD-001684,exp1_login_modal,control,2024-03-06T07:36:58
ORD-001685,exp1_login_modal,variant_b,2024-02-23T00:21:46
ORD-001687,exp1_login_modal,control,2024-06-01T14:26:06
ORD-001702,exp1_login_modal,variant_b,2024-02-28T04:24:38
ORD-001705,exp1_login_modal,control,2024-03-16T20:29:47
ORD-001708,exp1_login_modal,control,2024-04-04T21:06:11
ORD-001709,exp1_login_modal,control,2024-02-15T06:02:32
ORD-001713,exp1_login_modal,variant_b,2024-06-18T00:35:12
ORD-001717,exp1_login_modal,variant_b,2024-04-12T02:40:08
ORD-001721,exp1_login_modal,control,2024-02-18T09:03:08
ORD-001727,exp1_login_modal,control,2024-03-20T15:11:10
ORD-001730,exp1_login_modal,control,2024-01-08T08:02:33
ORD-001731,exp1_login_modal,variant_b,2024-04-04T03:08:30
ORD-001732,exp1_login_modal,variant_b,2024-01-28T05:38:21
ORD-001734,exp1_login_modal,variant_b,2024-05-11T12:50:03
ORD-001735,exp1_login_modal,control,2024-02-11T23:24:32
ORD-001737,exp1_login_modal,variant_b,2024-01-01T21:44:38
ORD-001738,exp1_login_modal,variant_b,2024-01-18T17:53:29
ORD-001740,exp1_login_modal,control,2024-05-20T14:08:17
ORD-001741,exp1_login_modal,variant_b,2024-05-01T07:11:19
ORD-001742,exp1_login_modal,variant_b,2024-01-21T13:27:40
ORD-001743,exp1_login_modal,variant_b,2024-02-11T07:34:13
ORD-001744,exp1_login_modal,control,2024-01-09T12:46:13
ORD-001746,exp1_login_modal,variant_b,2024-02-03T07:03:26
ORD-001749,exp1_login_modal,control,2024-01-14T02:38:08
ORD-001753,exp1_login_modal,variant_b,2024-01-16T09:58:57
ORD-001763,exp1_login_modal,control,2024-02-09T15:44:03
ORD-001764,exp1_login_modal,variant_b,2024-02-15T21:17:06
ORD-001765,exp1_login_modal,control,2024-02-17T13:25:58
ORD-001767,exp1_login_modal,variant_b,2024-03-18T07:57:13
ORD-001771,exp1_login_modal,variant_b,2024-02-19T23:03:58
ORD-001773,exp1_login_modal,control,2024-01-01T19:28:58
ORD-001777,exp1_login_modal,variant_b,2024-02-01T12:39:48
ORD-001779,exp1_login_modal,control,2024-05-15T05:43:02
ORD-001784,exp1_login_modal,variant_b,2024-01-03T09:29:47
ORD-001793,exp1_login_modal,control,2024-05-22T08:13:27
ORD-001797,exp1_login_modal,variant_b,2024-01-16T11:56:26
ORD-001801,exp1_login_modal,variant_b,2024-06-02T17:59:33
ORD-001804,exp1_login_modal,control,2024-06-07T14:47:01
ORD-001805,exp1_login_modal,control,2024-06-18T12:50:08
ORD-001811,exp1_login_modal,control,2024-05-11T15:22:48
ORD-001813,exp1_login_modal,variant_b,2024-05-22T13:58:56
ORD-001820,exp1_login_modal,control,2024-06-24T06:38:49
ORD-001821,exp1_login_modal,variant_b,2024-05-09T05:20:40
ORD-001822,exp1_login_modal,control,2024-06-18T07:32:15
ORD-001825,exp1_login_modal,control,2024-06-05T23:38:18
ORD-001828,exp1_login_modal,variant_b,2024-05-23T02:17:10
ORD-001834,exp1_login_modal,control,2024-04-26T06:59:04
ORD-001839,exp1_login_modal,control,2024-06-15T08:52:42
ORD-001843,exp1_login_modal,control,2024-03-17T11:06:45
ORD-001849,exp1_login_modal,variant_b,2024-06-28T19:24:16
ORD-001852,exp1_login_modal,control,2024-02-16T18:28:03
ORD-001855,exp1_login_modal,variant_b,2024-03-12T07:50:58
ORD-001859,exp1_login_modal,control,2024-04-20T23:01:28
ORD-001865,exp1_login_modal,variant_b,2024-04-17T17:11:26
ORD-001872,exp1_login_modal,control,2024-02-16T00:58:03
ORD-001877,exp1_login_modal,variant_b,2024-04-14T01:29:42
ORD-001879,exp1_login_modal,control,2024-02-01T20:29:46
ORD-001880,exp1_login_modal,variant_b,2024-04-27T05:00:49
ORD-001881,exp1_login_modal,control,2024-01-13T19:23:34
ORD-001891,exp1_login_modal,control,2024-04-25T00:21:54
ORD-001894,exp1_login_modal,variant_b,2024-05-17T05:51:54
ORD-001903,exp1_login_modal,control,2024-03-19T17:38:02
ORD-001908,exp1_login_modal,variant_b,2024-03-23T02:01:42
ORD-001910,exp1_login_modal,variant_b,2024-02-26T07:47:58
ORD-001913,exp1_login_modal,control,2024-03-10T01:53:15
ORD-001915,exp1_login_modal,variant_b,2024-01-20T16:16:05
ORD-001917,exp1_login_modal,variant_b,2024-02-13T21:40:48
ORD-001920,exp1_login_modal,control,2024-01-22T11:44:21
ORD-001922,exp1_login_modal,variant_b,2024-01-24T01:36:44
ORD-001925,exp1_login_modal,variant_b,2024-01-26T12:27:02
ORD-001927,exp1_login_modal,control,2024-05-23T04:40:48
ORD-001929,exp1_login_modal,control,2024-02-18T10:35:58
ORD-001932,exp1_login_modal,control,2024-02-14T13:00:28
ORD-001933,exp1_login_modal,variant_b,2024-03-23T18:42:57
ORD-001935,exp1_login_modal,control,2024-03-06T06:42:08
ORD-001939,exp1_login_modal,variant_b,2024-04-01T15:57:01
ORD-001940,exp1_login_modal,control,2024-03-11T14:24:41
ORD-001951,exp1_login_modal,control,2024-06-25T20:51:53
ORD-001953,exp1_login_modal,control,2024-02-26T05:53:47
ORD-001955,exp1_login_modal,control,2024-02-02T03:22:14
ORD-001956,exp1_login_modal,variant_b,2024-02-22T17:15:16
ORD-001960,exp1_login_modal,control,2024-02-13T11:35:12
ORD-001962,exp1_login_modal,variant_b,2024-06-08T21:22:11
ORD-001970,exp1_login_modal,control,2024-06-07T14:46:59
ORD-001972,exp1_login_modal,variant_b,2024-06-24T04:24:29
ORD-001974,exp1_login_modal,variant_b,2024-05-05T17:52:05
ORD-001975,exp1_login_modal,control,2024-02-06T11:26:06
ORD-001977,exp1_login_modal,variant_b,2024-04-27T03:33:05
ORD-001978,exp1_login_modal,control,2024-01-26T15:59:56
ORD-001981,exp1_login_modal,variant_b,2024-02-29T16:31:04
ORD-001987,exp1_login_modal,control,2024-04-05T12:03:00
ORD-001989,exp1_login_modal,variant_b,2024-04-27T09:12:14
ORD-001992,exp1_login_modal,control,2024-05-08T11:53:35
ORD-001994,exp1_login_modal,variant_b,2024-03-03T04:30:04
ORD-001997,exp1_login_modal,control,2024-03-09T11:16:33
ORD-001999,exp1_login_modal,control,2024-03-15T09:46:21
ORD-002001,exp1_login_modal,variant_b,2024-05-16T12:39:08
ORD-002005,exp1_login_modal,control,2024-02-17T02:07:11
ORD-002007,exp1_login_modal,control,2024-03-13T04:10:26
ORD-002008,exp1_login_modal,control,2024-06-18T00:43:00
ORD-002012,exp1_login_modal,control,2024-02-25T16:26:26
ORD-002013,exp1_login_modal,control,2024-04-07T17:31:36
ORD-002015,exp1_login_modal,control,2024-04-07T10:53:42
ORD-002017,exp1_login_modal,variant_b,2024-04-30T04:57:10
ORD-002019,exp1_login_modal,control,2024-06-09T15:16:53
ORD-002020,exp1_login_modal,control,2024-01-22T01:11:05
ORD-002021,exp1_login_modal,control,2024-02-24T19:10:46
ORD-002024,exp1_login_modal,control,2024-01-09T20:53:13
ORD-002025,exp1_login_modal,variant_b,2024-03-18T07:27:00
ORD-002029,exp1_login_modal,control,2024-02-01T07:21:13
ORD-002033,exp1_login_modal,control,2024-03-06T19:57:03
ORD-002034,exp1_login_modal,control,2024-02-16T10:20:10
ORD-002037,exp1_login_modal,variant_b,2024-04-06T21:05:58
ORD-002038,exp1_login_modal,variant_b,2024-04-21T22:44:20
ORD-002041,exp1_login_modal,control,2024-06-15T19:14:43
ORD-002043,exp1_login_modal,variant_b,2024-03-13T13:29:22
ORD-002046,exp1_login_modal,variant_b,2024-02-26T10:34:35
ORD-002047,exp1_login_modal,control,2024-05-09T22:28:03
ORD-002049,exp1_login_modal,variant_b,2024-05-29T04:08:56
ORD-002052,exp1_login_modal,variant_b,2024-05-04T07:37:28
ORD-002053,exp1_login_modal,control,2024-06-06T00:02:22
ORD-002055,exp1_login_modal,variant_b,2024-01-17T05:33:49
ORD-002064,exp1_login_modal,variant_b,2024-01-03T18:06:54
ORD-002068,exp1_login_modal,control,2024-05-30T08:53:34
ORD-002069,exp1_login_modal,control,2024-01-03T18:58:25
ORD-002080,exp1_login_modal,variant_b,2024-02-11T03:23:27
ORD-002085,exp1_login_modal,variant_b,2024-01-06T02:19:08
ORD-002093,exp1_login_modal,variant_b,2024-01-05T23:29:31
ORD-002098,exp1_login_modal,control,2024-05-08T00:21:48
ORD-002099,exp1_login_modal,variant_b,2024-01-22T12:58:42
ORD-002100,exp1_login_modal,control,2024-01-16T00:37:24
ORD-002101,exp1_login_modal,variant_b,2024-06-03T11:01:33
ORD-002103,exp1_login_modal,variant_b,2024-06-06T00:06:42
ORD-002106,exp1_login_modal,variant_b,2024-05-24T00:33:27
ORD-002110,exp1_login_modal,variant_b,2024-04-03T12:18:05
ORD-002112,exp1_login_modal,control,2024-06-28T02:27:13
ORD-002116,exp1_login_modal,control,2024-04-30T22:58:31
ORD-002117,exp1_login_modal,control,2024-03-28T06:22:17
ORD-002119,exp1_login_modal,variant_b,2024-03-09T09:37:10
ORD-002120,exp1_login_modal,control,2024-03-10T11:12:37
ORD-002123,exp1_login_modal,control,2024-04-19T01:26:05
ORD-002127,exp1_login_modal,control,2024-06-04T20:58:13
ORD-002129,exp1_login_modal,variant_b,2024-04-21T22:16:59
ORD-002130,exp1_login_modal,control,2024-06-26T00:33:53
ORD-002133,exp1_login_modal,variant_b,2024-02-23T08:04:17
ORD-002135,exp1_login_modal,control,2024-06-12T17:01:02
ORD-002142,exp1_login_modal,control,2024-03-30T10:59:18
ORD-002143,exp1_login_modal,variant_b,2024-05-03T16:11:10
ORD-002145,exp1_login_modal,variant_b,2024-05-28T18:45:36
ORD-002148,exp1_login_modal,variant_b,2024-03-07T02:36:45
ORD-002149,exp1_login_modal,variant_b,2024-05-17T13:54:24
ORD-002152,exp1_login_modal,control,2024-03-23T03:45:39
ORD-002157,exp1_login_modal,variant_b,2024-02-11T04:17:57
ORD-002159,exp1_login_modal,variant_b,2024-02-07T15:47:12
ORD-002169,exp1_login_modal,variant_b,2024-05-12T07:45:07
ORD-002170,exp1_login_modal,control,2024-05-09T07:55:52
ORD-002171,exp1_login_modal,control,2024-04-25T08:15:52
ORD-002175,exp1_login_modal,variant_b,2024-05-22T16:29:10
ORD-002180,exp1_login_modal,control,2024-03-10T08:38:47
ORD-002182,exp1_login_modal,control,2024-05-04T00:42:54
ORD-002184,exp1_login_modal,variant_b,2024-06-21T10:21:22
ORD-002186,exp1_login_modal,control,2024-01-24T21:02:27
ORD-002190,exp1_login_modal,control,2024-02-25T23:23:19
ORD-002191,exp1_login_modal,variant_b,2024-01-24T23:15:08
ORD-002192,exp1_login_modal,control,2024-01-10T16:33:37
ORD-002194,exp1_login_modal,control,2024-05-22T08:16:30
ORD-002197,exp1_login_modal,control,2024-06-27T16:24:55
ORD-002199,exp1_login_modal,control,2024-02-18T13:10:47
ORD-002202,exp1_login_modal,variant_b,2024-04-12T06:00:02
ORD-002203,exp1_login_modal,variant_b,2024-03-09T18:39:46
ORD-002206,exp1_login_modal,control,2024-04-09T11:03:24
ORD-002209,exp1_login_modal,control,2024-06-11T22:56:46
ORD-002210,exp1_login_modal,control,2024-04-25T09:49:25
ORD-002212,exp1_login_modal,control,2024-05-16T05:33:56
ORD-002217,exp1_login_modal,variant_b,2024-02-18T00:03:49
ORD-002218,exp1_login_modal,variant_b,2024-06-28T19:40:47
ORD-002222,exp1_login_modal,control,2024-04-02T11:03:32
ORD-002224,exp1_login_modal,variant_b,2024-01-29T18:30:21
ORD-002236,exp1_login_modal,control,2024-06-10T03:33:01
ORD-002241,exp1_login_modal,control,2024-04-28T19:40:39
ORD-002243,exp1_login_modal,control,2024-03-03T08:42:37
ORD-002247,exp1_login_modal,variant_b,2024-02-09T12:33:48
ORD-002249,exp1_login_modal,control,2024-04-06T08:20:43
ORD-002251,exp1_login_modal,variant_b,2024-03-26T05:19:12
ORD-002252,exp1_login_modal,control,2024-01-20T14:17:19
ORD-002255,exp1_login_modal,control,2024-02-25T22:29:55
ORD-002256,exp1_login_modal,variant_b,2024-03-01T15:08:26
ORD-002258,exp1_login_modal,variant_b,2024-03-06T15:24:18
ORD-002263,exp1_login_modal,control,2024-06-29T11:08:53
ORD-002264,exp1_login_modal,variant_b,2024-01-21T04:57:37
ORD-002268,exp1_login_modal,variant_b,2024-04-17T06:49:04
ORD-002269,exp1_login_modal,control,2024-04-16T17:03:53
ORD-002270,exp1_login_modal,control,2024-03-09T07:27:21
ORD-002273,exp1_login_modal,control,2024-06-06T19:05:33
ORD-002276,exp1_login_modal,variant_b,2024-05-07T11:55:57
ORD-002280,exp1_login_modal,control,2024-04-07T18:13:32
ORD-002282,exp1_login_modal,control,2024-02-14T18:22:31
ORD-002287,exp1_login_modal,control,2024-02-13T14:00:20
ORD-002293,exp1_login_modal,control,2024-06-05T18:44:28
ORD-002299,exp1_login_modal,variant_b,2024-03-11T05:37:12
ORD-002301,exp1_login_modal,variant_b,2024-03-27T04:17:54
ORD-002304,exp1_login_modal,variant_b,2024-04-17T01:56:00
ORD-002305,exp1_login_modal,control,2024-01-25T16:53:59
ORD-002307,exp1_login_modal,variant_b,2024-06-16T02:32:53
ORD-002309,exp1_login_modal,control,2024-05-19T11:36:38
ORD-002310,exp1_login_modal,variant_b,2024-02-16T00:24:03
ORD-002311,exp1_login_modal,control,2024-05-04T15:24:37
ORD-002313,exp1_login_modal,control,2024-04-30T18:20:25
ORD-002314,exp1_login_modal,control,2024-01-05T23:00:11
ORD-002320,exp1_login_modal,variant_b,2024-06-03T23:54:26
ORD-002325,exp1_login_modal,control,2024-01-16T11:22:57
ORD-002326,exp1_login_modal,variant_b,2024-02-14T17:30:28
ORD-002329,exp1_login_modal,variant_b,2024-06-03T12:57:27
ORD-002331,exp1_login_modal,variant_b,2024-06-19T04:20:47
ORD-002333,exp1_login_modal,variant_b,2024-05-13T23:51:00
ORD-002334,exp1_login_modal,variant_b,2024-06-24T14:09:31
ORD-002340,exp1_login_modal,control,2024-01-17T06:29:14
ORD-002341,exp1_login_modal,variant_b,2024-03-14T16:00:49
ORD-002342,exp1_login_modal,variant_b,2024-02-15T02:25:35
ORD-002344,exp1_login_modal,control,2024-03-15T13:53:07
ORD-002346,exp1_login_modal,control,2024-03-02T01:03:29
ORD-002348,exp1_login_modal,control,2024-05-26T07:25:08
ORD-002349,exp1_login_modal,variant_b,2024-06-11T21:02:40
ORD-002352,exp1_login_modal,control,2024-04-11T03:32:29
ORD-002354,exp1_login_modal,control,2024-06-16T20:52:29
ORD-002356,exp1_login_modal,control,2024-01-31T10:24:05
ORD-002362,exp1_login_modal,control,2024-02-21T12:19:21
ORD-002364,exp1_login_modal,variant_b,2024-03-25T08:04:20
ORD-002365,exp1_login_modal,control,2024-04-29T02:32:58
ORD-002366,exp1_login_modal,variant_b,2024-06-19T11:15:44
ORD-002367,exp1_login_modal,control,2024-04-26T02:08:46
ORD-002370,exp1_login_modal,control,2024-05-15T08:06:32
ORD-002371,exp1_login_modal,variant_b,2024-04-26T17:08:13
ORD-002373,exp1_login_modal,variant_b,2024-03-20T20:27:59
ORD-002375,exp1_login_modal,variant_b,2024-02-29T21:45:49
ORD-002380,exp1_login_modal,variant_b,2024-04-10T17:04:46
ORD-002382,exp1_login_modal,variant_b,2024-06-25T19:57:15
ORD-002393,exp1_login_modal,control,2024-03-30T02:39:19
ORD-002396,exp1_login_modal,variant_b,2024-03-15T06:09:07
ORD-002397,exp1_login_modal,control,2024-05-18T18:10:41
ORD-002398,exp1_login_modal,control,2024-03-27T19:34:06
ORD-002400,exp1_login_modal,variant_b,2024-04-25T05:29:19
ORD-002402,exp1_login_modal,control,2024-05-23T19:01:55
ORD-002405,exp1_login_modal,variant_b,2024-05-17T15:33:54
ORD-002410,exp1_login_modal,control,2024-03-22T04:42:28
ORD-002416,exp1_login_modal,variant_b,2024-03-02T16:32:00
ORD-002418,exp1_login_modal,control,2024-01-19T09:24:06
ORD-002421,exp1_login_modal,variant_b,2024-05-21T14:53:31
ORD-002428,exp1_login_modal,control,2024-06-01T02:44:42
ORD-002429,exp1_login_modal,control,2024-02-02T00:06:33
ORD-002431,exp1_login_modal,control,2024-05-27T13:53:28
ORD-002432,exp1_login_modal,variant_b,2024-03-09T22:22:51
ORD-002434,exp1_login_modal,variant_b,2024-06-12T02:06:22
ORD-002437,exp1_login_modal,control,2024-05-21T11:00:59
ORD-002439,exp1_login_modal,control,2024-03-26T20:14:41
ORD-002441,exp1_login_modal,control,2024-05-05T16:15:18
ORD-002445,exp1_login_modal,variant_b,2024-01-08T09:59:42
ORD-002454,exp1_login_modal,control,2024-01-17T07:19:21
ORD-002456,exp1_login_modal,variant_b,2024-03-01T10:07:54
ORD-002464,exp1_login_modal,variant_b,2024-04-19T17:16:37
ORD-002474,exp1_login_modal,variant_b,2024-04-02T06:38:17
ORD-002476,exp1_login_modal,control,2024-01-31T19:49:51
